param_id,window_id,test_start,test_end,cagr,mdd,calmar,turnover
ab14090d15,1,2011-01-01,2013-12-31,0.3836719077133828,-0.36150411922062886,1.0613209845037055,0.020460358056265986
b5a1ca3c87,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
b5a1ca3c87,1,2011-01-01,2013-12-31,0.42456998551273695,-0.22882455972417493,1.855438883066195,0.01918158567774936
9fffc4d8e0,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
9fffc4d8e0,1,2011-01-01,2013-12-31,0.3550056384916769,-0.36150411922062853,0.9820237712838188,0.020460358056265986
49428a1d63,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
49428a1d63,1,2011-01-01,2013-12-31,0.41616972866228474,-0.22882455972417393,1.818728414309799,0.01918158567774936
4ff16745c6,0,2005-01-01,2007-12-31,0.13052965734441124,-0.4366530309043972,0.2989322141519498,0.006402048655569782
4ff16745c6,1,2011-01-01,2013-12-31,0.3550056384916769,-0.36150411922062853,0.9820237712838188,0.020460358056265986
159710f6fa,0,2005-01-01,2007-12-31,0.22240095331977172,-0.2870030694262108,0.7749079261222033,0.006402048655569782
159710f6fa,1,2011-01-01,2013-12-31,0.41616972866228474,-0.22882455972417393,1.818728414309799,0.01918158567774936
6c7f86937b,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
6c7f86937b,1,2011-01-01,2013-12-31,0.3836719077133828,-0.36150411922062886,1.0613209845037055,0.020460358056265986
5ae69c17b2,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
5ae69c17b2,1,2011-01-01,2013-12-31,0.42945179353743823,-0.22882455972417493,1.8767731665477663,0.01918158567774936
585b288000,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
585b288000,1,2011-01-01,2013-12-31,0.3550056384916769,-0.36150411922062853,0.9820237712838188,0.020460358056265986
f5363db69f,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
f5363db69f,1,2011-01-01,2013-12-31,0.4210227501466832,-0.22882455972417393,1.8399368959965914,0.01918158567774936
fb773cdccd,0,2005-01-01,2007-12-31,0.09217423388264967,-0.49883205954711285,0.1847800920540957,0.006402048655569782
fb773cdccd,1,2011-01-01,2013-12-31,0.3550056384916769,-0.36150411922062853,0.9820237712838188,0.020460358056265986
623d093696,0,2005-01-01,2007-12-31,0.20350796953747352,-0.30488059580917204,0.6675005636136033,0.006402048655569782
